매장명,시도명,구군명,도로명주소,전화번호,위도,오픈일자
홍대공항철도역,서울,마포구,서울특별시 마포구 양화로 178 (동교동),1522-3232,37.557491,20171025
마포염리,서울,마포구,서울특별시 마포구 독막로 311 (염리동),1522-3232,37.543876,20161019
서강광흥창역,서울,마포구,서울특별시 마포구 서강로 69 (창전동),1522-3232,37.549377,20161222
합정,서울,마포구,"서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-2",1522-3232,37.54997888236882,20160621
서강대흥역,서울,마포구,서울특별시 마포구 백범로 89-5 (대흥동),1522-3232,37.548178,20161129
서교동사거리,서울,마포구,서울특별시 마포구 양화로 105 (서교동),1522-3232,37.553376,20160126
상암사보이시티,서울,마포구,서울특별시 마포구 월드컵북로54길 17 (상암동),1522-3232,37.581462210224295,20160527
신촌오거리,서울,마포구,서울특별시 마포구 신촌로16길 10 (노고산동),1522-3232,37.555137,20160524
상암디지털큐브,서울,마포구,서울특별시 마포구 상암산로 34,1522-3232,37.57613521806125,20150327
상수역,서울,마포구,서울특별시 마포구 독막로 88 (상수동),1522-3232,37.5474817,20150624
공덕오거리,서울,마포구,서울특별시 마포구 마포대로 86 (도화동) 창강빌딩,1522-3232,37.5424641,20150714
서강대,서울,마포구,서울특별시 마포구 백범로 23 (신수동),1522-3232,37.5524584,20140624
상암MBC,서울,마포구,서울특별시 마포구 성암로 267 (상암동),1522-3232,37.58094223885055,20140630
홍대역,서울,마포구,"서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)",1522-3232,37.557175,20131029
동교,서울,마포구,"서울특별시 마포구 월드컵북로 22, 영준빌딩 1층 (동교동)",1522-3232,37.556928,20130724
애오개역,서울,마포구,"서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)",1522-3232,37.5521195,20081112
상암DMC,서울,마포구,"서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)",1522-3232,37.57770031657981,20071008
마포일진빌딩,서울,마포구,"서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)",1522-3232,37.54043451,20080917
마포아크로,서울,마포구,서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워,1522-3232,37.5413348427548,20070918
홍대삼거리,서울,마포구,서울특별시 마포구 와우산로 64 (상수동),1522-3232,37.55026561183446,20110621
망원역,서울,마포구,서울특별시 마포구 월드컵로 74 (서교동),1522-3232,37.555829,20101215
마포이마트,서울,마포구,서울특별시 마포구 백범로 212 (신공덕동) 마포이마트,1522-3232,37.542421,20120110
합정메세나몰,서울,마포구,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",1522-3232,37.55005846963587,20120831
아현역대로,서울,마포구,서울특별시 마포구 신촌로 262 (아현동),1522-3232,37.55717010065948,20220512
디지털미디어시티역,서울,마포구,서울특별시 마포구 성암로 179 (상암동),1522-3232,37.57614872684475,20220608
홍대역8번출구,서울,마포구,서울특별시 마포구 양화로 166 (동교동),1522-3232,37.556743503599,20210114
마포역뉴매드,서울,마포구,서울특별시 마포구 마포대로 26 (마포동),1522-3232,37.538988480523095,20251218
합정푸르지오,서울,마포구,"서울특별시 마포구 월드컵로3길 14 (합정동, 마포 한강 2차 푸르지오)",1522-3232,37.55094290761422,20220707
홍대동교,서울,마포구,서울특별시 마포구 양화로 192 (동교동),1522-3232,37.5583280533329,20230330
망원한강공원,서울,마포구,서울특별시 마포구 마포나루길 435 (망원동),1522-3232,37.55397484916793,20211105
마포구청역,서울,마포구,서울특별시 마포구 월드컵로 200 (성산동) 1층 일부,1522-3232,37.5649569864623,20240712
가재울뉴타운,서울,서대문구,"서울특별시 서대문구 가재울미래로 2 (남가좌동, DMC파크뷰자이2단지별동상가1층)",1522-3232,37.57507214454173,20190621
남가좌사거리,서울,서대문구,"서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)",1522-3232,37.577386,20200630
신촌역,서울,서대문구,서울특별시 서대문구 신촌로 73 (창천동),1522-3232,37.55625738,20171114
아현역,서울,서대문구,"서울특별시 서대문구 신촌로35길 10 (북아현동, e편한세상신촌 4단지)",1522-3232,37.558245014814666,20170609
홍제역,서울,서대문구,서울특별시 서대문구 통일로 451 (홍제동),1522-3232,37.588658,20170328
연세백양로,서울,서대문구,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교,1522-3232,37.562874457,20151007
연희DT,서울,서대문구,서울특별시 서대문구 연희로 144 (연희동),1522-3232,37.5702143,20150331
경기대,서울,서대문구,서울특별시 서대문구 충정로 53 (충정로2가),1522-3232,37.56367995,20060517
신촌,서울,서대문구,서울특별시 서대문구 연세로 10-1 (창천동),1522-3232,37.556501906944405,20020130
이대,서울,서대문구,서울특별시 서대문구 이화여대길 34 (대현동),1522-3232,37.55848315,19990727
연세종합관,서울,서대문구,"서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)",1522-3232,37.561468543,20080430
이대ECC,서울,서대문구,서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호,1522-3232,37.561631,20080430
연대,서울,서대문구,서울특별시 서대문구 연세로 35 (창천동),1522-3232,37.558706,20111014
충정로역,서울,서대문구,서울특별시 서대문구 충정로 23,1522-3232,37.56137,20120228
연대동문,서울,서대문구,서울특별시 서대문구 성산로 565 (대신동),1522-3232,37.56648507,20111130
신촌명물거리,서울,서대문구,"서울특별시 서대문구 명물길 24, 1-5층 (창천동)",1522-3232,37.557768434,20101126
충정타워,서울,서대문구,"서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)",1522-3232,37.559869,20100715
명지대,서울,서대문구,서울특별시 서대문구 거북골로 34 (남가좌동),1522-3232,37.579040898408955,20250529
이대역,서울,서대문구,서울특별시 서대문구 신촌로 183 (대현동),1522-3232,37.55702459539767,20221213
신촌로,서울,서대문구,서울특별시 서대문구 신촌로 109 (창천동),1522-3232,37.55580883425132,20241213
북가좌DT,서울,서대문구,서울특별시 서대문구 응암로 85 (북가좌동),1522-3232,37.580758,20220128
연세암병원,서울,서대문구,서울특별시 서대문구 연세로 50-1 (신촌동),1522-3232,37.56046655095749,20260202
연희동,서울,서대문구,서울특별시 서대문구 연희로 79 (연희동),1522-3232,37.5654550624029,20250627
현대신촌,서울,서대문구,서울특별시 서대문구 신촌로 83 (창천동),1522-3232,37.55592458080376,20210203
방배로,서울,서초구,서울특별시 서초구 방배로 52 (방배동),1522-3232,37.4793434,20191024
강남교보타워R,서울,서초구,서울특별시 서초구 강남대로 465 (서초동),1522-3232,37.5037107773698,20180626
방배다이치빌딩,서울,서초구,서울특별시 서초구 방배로 114 (방배동),1522-3232,37.48431,20180426
센트럴F1,서울,서초구,서울특별시 서초구 신반포로 176 (반포동),1522-3232,37.505148,20180328
서초역이화빌딩,서울,서초구,서울특별시 서초구 반포대로21길 3 (서초동),1522-3232,37.488356,20180329
서초구청,서울,서초구,서울특별시 서초구 남부순환로 2557 (서초동),1522-3232,37.484353839,20180119
서초우성사거리,서울,서초구,서울특별시 서초구 강남대로 343 (서초동),1522-3232,37.493545,20171128
이수역사거리,서울,서초구,"서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)",1522-3232,37.48585,20170803
강남대로신사,서울,서초구,서울특별시 서초구 강남대로 595 (잠원동),1522-3232,37.51489,20170330
서울고속터미널,서울,서초구,서울특별시 서초구 신반포로 194 (반포동),1522-3232,37.5045697,20170331
방배,서울,서초구,서울특별시 서초구 방배로 211,1522-3232,37.491914,20151210
방배카페거리,서울,서초구,서울특별시 서초구 방배중앙로 162 (방배동),1522-3232,37.4934767,20151223
서초법원,서울,서초구,서울특별시 서초구 서초대로 274 (서초동),1522-3232,37.492881,20160510
청계산입구역,서울,서초구,서울특별시 서초구 청계산로 203 (신원동),1522-3232,37.447323,20160331
사당로데오,서울,서초구,서울특별시 서초구 방배천로 5-4(방배동),1522-3232,37.4772752,20150915
파미에파크R,서울,서초구,서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY,1522-3232,37.5030521,20140729
양재역,서울,서초구,서울특별시 서초구 강남대로 202 (양재동) 모산빌딩,1522-3232,37.482379525,20140923
이수역,서울,서초구,서울특별시 서초구 동작대로 112 (방배동),1522-3232,37.4864664,20140724
내방역,서울,서초구,서울특별시 서초구 방배로 184 (방배동) 대풍빌딩,1522-3232,37.490004,20140327
서초파라곤,서울,서초구,서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤,1522-3232,37.49494258899,20140128
서울아트센터,서울,서초구,서울특별시 서초구 남부순환로 2395 (서초동) 호경빌딩,1522-3232,37.480866,20140325
서초중앙로,서울,서초구,서울특별시 서초구 서초중앙로 225,1522-3232,37.501691,20140128
센트럴시티,서울,서초구,서울특별시 서초구 신반포로 176 (반포동),1522-3232,37.504707,20130905
방배역,서울,서초구,서울특별시 서초구 방배로 84 (방배동),1522-3232,37.48200755,20040316
반포역,서울,서초구,서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가,1522-3232,37.508589,20051021
남부터미널,서울,서초구,"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)",1522-3232,37.48467334,20040220
뉴코아강남,서울,서초구,서울특별시 서초구 잠원로 69 (잠원동) 킴스클럽,1522-3232,37.51031339,20011222
강남서초초교,서울,서초구,"서울특별시 서초구 서초대로77길 27, 유빌딩 1,2층 (서초동)",1522-3232,37.5000875,20031219
교대,서울,서초구,서울특별시 서초구 서초중앙로 118 (서초동),1522-3232,37.4923611,20030821
하이브랜드,서울,서초구,"서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)",1522-3232,37.46252023465575,20050327
영동2교,서울,서초구,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)",1522-3232,37.48203954,20090319
남부터미널역5번출구,서울,서초구,서울특별시 서초구 효령로 274 (서초동),1522-3232,37.48436736,20071129
서래마을입구,서울,서초구,서울특별시 서초구 서래로 48 (반포동),1522-3232,37.49925284,20080808
몬테소리,서울,서초구,서울특별시 서초구 강남대로 399 (서초동),1522-3232,37.4982695,20071025
서초역,서울,서초구,서울특별시 서초구 반포대로 118 (서초동),1522-3232,37.49067495,20090317
교대법원,서울,서초구,서울특별시 서초구 서초중앙로 164 (서초동),1522-3232,37.496329,20110615
강남GT타워,서울,서초구,"서울특별시 서초구 서초대로 411, GT타워 (서초동)",1522-3232,37.4979079083082,20120228
서초동,서울,서초구,"서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)",1522-3232,37.485941,20111221
서울교대,서울,서초구,"서울특별시 서초구 서초중앙로 64, 1층 (서초동)",1522-3232,37.4874556,20100715
강남에비뉴,서울,서초구,"서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)",1522-3232,37.5025778098288,20130322
서초우면,서울,서초구,서울특별시 서초구 태봉로 62 (우면동),1522-3232,37.4640476055239,20260130
강남역7번출구,서울,서초구,서울특별시 서초구 강남대로 385 (서초동),1522-3232,37.4970606789351,20251231
반포자이,서울,서초구,서울특별시 서초구 잠원로 24 (반포동),1522-3232,37.507170475349405,20220113
서초역1번출구,서울,서초구,서울특별시 서초구 서초대로 250 (서초동),1522-3232,37.4920336423844,20260630
서초태우빌딩,서울,서초구,서울특별시 서초구 강남대로 285 (서초동),1522-3232,37.48870504886586,20240929
교대역3번출구,서울,서초구,서울특별시 서초구 서초중앙로24길 10 (서초동),1522-3232,37.4943456632732,20240929
반포원베일리,서울,서초구,서울특별시 서초구 반포대로 291 (반포동),1522-3232,37.504657083267006,20240430
양재역신분당역사,서울,서초구,서울특별시 서초구 남부순환로 2585 신분당선 양재역 지하1층 12호(7번출구쪽),1522-3232,37.4839347328908,20241227
강남역우송빌딩,서울,서초구,서울특별시 서초구 서초대로73길 7 (서초동),1522-3232,37.4981314601413,20230525
남부순환로방배DT,서울,서초구,서울특별시 서초구 남부순환로 2230 (방배동),1522-3232,37.47325689751075,20250418
양재하나로마트,서울,서초구,서울특별시 서초구 청계산로 10 (양재동),1522-3232,37.462361,20251128
신논현역,서울,서초구,"서울특별시 서초구 사평대로 367 (반포동), 1층",1522-3232,37.5043755164343,20251127
강남역5번출구호정빌딩,서울,서초구,서울특별시 서초구 서초대로78길 38 (서초동),1522-3232,37.49454215600861,20251128
